replicate,regime,truth_informative,raw_pr,residual_pr,expansion_log2,raw_seed_spearman,residual_seed_spearman,preference_accuracy,residual_truth_spearman,residual_pr_null_median,residual_pr_null_ratio,residual_pr_null_lower_tail_p,expansion_only_pass,reproducibility_axis_pass,residual_structure_axis_pass,coherence_gate_pass,coherence_composite_score
86,good_correlated_interactions,True,1.1012361793172525,4.0419621499959915,1.8759318987869327,0.9964759986868057,0.9351471200102771,0.9282456140350878,0.9849341425367204,18.117681772739324,0.22309488601779665,0.025,True,True,True,True,2.023911466844383
86,generic_ligand_effect_independent_noise,False,1.1014041705121802,18.28612743254857,4.053333697343163,0.9965845512189079,0.9396837543775365,0.49565789473684213,-0.017063197898363695,18.321225966127713,0.9980842693800059,0.225,True,True,False,False,0.002599602982149491
86,target_correlated_artifact,False,1.1000004298289585,3.879652013264,1.8184231676941656,0.9965352923750574,0.9322920631352222,0.49357456140350875,-0.024954660345645186,17.963984801352485,0.21596834200015055,0.025,True,True,True,True,2.0613986687826364
86,shuffled_box_labels,False,1.1012361793172525,4.0419621499959915,1.8759318987869327,0.9964759986868057,0.9351471200102771,0.4980482456140351,0.001196079575695308,18.117681772739324,0.22309488601779665,0.025,True,True,True,True,2.023911466844383
86,seed_unstable_noise,False,1.0648926781025252,18.36470568245315,4.108155829893035,0.9170360584530821,0.007959399174906675,0.49546052631578946,-0.019766526378217516,18.322410894415626,1.0023083636908512,0.725,True,False,False,False,0.0
86,good_high_dimensional_interactions,True,1.101267203645735,18.348541062217787,4.0584288936285455,0.9965637303772107,0.9380075001682672,0.9401425438596491,0.9854220813847883,18.314911617409177,1.0018361783835552,0.725,True,True,False,False,0.0
87,good_correlated_interactions,True,1.0970987736815452,3.994997485011353,1.864501175033413,0.9969394836500596,0.9356443080310798,0.9233662280701754,0.9846065674327971,18.067461425144025,0.22111559510245402,0.025,True,True,True,True,2.0370167792415135
87,generic_ligand_effect_independent_noise,False,1.0981447442157717,18.316912910049133,4.060036244775951,0.9969893950139909,0.9397002904969651,0.4981359649122807,-0.005527355705049433,18.319302917737215,0.9998695361008652,0.5,True,True,False,False,0.00017688157045079718
87,target_correlated_artifact,False,1.0964580917934095,3.908585284177009,1.833795846110927,0.996953365608218,0.934575986866059,0.5048684210526316,0.026641801653556882,18.07533265901057,0.21623863626258494,0.025,True,True,True,True,2.064762257134212
87,shuffled_box_labels,False,1.0970987736815458,3.9949974850113503,1.8645011750334113,0.9969394836500596,0.9356443080310798,0.4638048245614035,-0.11957867889625304,18.067461425144025,0.22111559510245388,0.025,True,True,True,True,2.0370167792415144
87,seed_unstable_noise,False,1.062809227673112,18.22588399533238,4.100034226041966,0.9262107009137447,-0.008567164942135039,0.5013815789473685,0.001961365784628535,18.32940271233811,0.9943523136770821,0.125,True,False,False,False,0.0
87,good_high_dimensional_interactions,True,1.0972756625823503,18.39735951273404,4.067500801047192,0.9969175744023175,0.9381953887336739,0.9373355263157894,0.9859696827362162,18.334179161900217,1.003446041967623,0.85,True,True,False,False,0.0
88,good_correlated_interactions,True,1.1042174315226736,3.740206709724056,1.760093724376433,0.9966151504488405,0.9376514029964347,0.9204605263157895,0.9854817800887781,18.08772977059617,0.2067814345504112,0.025,True,True,True,True,2.1320518566784368
88,generic_ligand_effect_independent_noise,False,1.1047965688551604,18.463473157937024,4.062821314128606,0.9966790250290692,0.9379478926779286,0.49968201754385966,-0.003395072967068934,18.326931828953647,1.0074503103005852,1.0,True,True,False,False,0.0
88,target_correlated_artifact,False,1.1035791374579436,3.8932147706448,1.8187718449660863,0.996628804827244,0.9354583725500041,0.4995833333333333,-0.005553295131329157,18.099675150196905,0.21509859919239743,0.025,True,True,True,True,2.0738456975835238
88,shuffled_box_labels,False,1.1042174315226736,3.7402067097240566,1.760093724376433,0.9966151504488405,0.9376514029964347,0.518640350877193,0.057812774037682015,18.08772977059617,0.20678143455041123,0.025,True,True,True,True,2.1320518566784363
88,seed_unstable_noise,False,1.0673153448799593,18.33344284900222,4.102419338571718,0.9182657428197238,-0.01541631122956067,0.496875,-0.010655329325687168,18.329176650027083,1.0002327545342924,0.55,True,False,False,False,0.0
88,good_high_dimensional_interactions,True,1.1050920481216606,18.2881410417721,4.0486699867200695,0.9966888675720363,0.9385256939808561,0.9339802631578947,0.9863353042408346,18.32626105340819,0.9979199242264969,0.275,True,True,False,False,0.0028193691041621324
89,good_correlated_interactions,True,1.103775297779496,3.8779271020420305,1.8128391798213639,0.9967245290714467,0.933549382579746,0.9183114035087719,0.9843007021001596,17.991588091554302,0.21554112301306108,0.025,True,True,True,True,2.0668456103015305
89,generic_ligand_effect_independent_noise,False,1.1065372734465075,18.388136591624164,4.054651334091043,0.9967181455671458,0.939926327106948,0.5036842105263157,0.00909866947806716,18.313975314493913,1.0040494363379184,0.85,True,True,False,False,0.0
89,target_correlated_artifact,False,1.103385982123788,4.125669868626993,1.902690825939855,0.9966933300829354,0.9329895312688751,0.5012828947368421,0.00582513957601063,18.007756505257625,0.2291051562932031,0.025,True,True,True,True,1.9834593934491633
89,shuffled_box_labels,False,1.1037752977794966,3.8779271020420314,1.8128391798213632,0.9967245290714467,0.933549382579746,0.47980263157894737,-0.045791061586274544,17.991588091554302,0.2155411230130611,0.025,True,True,True,True,2.06684561030153
89,seed_unstable_noise,False,1.0668510477363566,18.35402822986818,4.104666063450042,0.9211508493234684,-0.013082216274221096,0.49968201754385966,-0.005118251330493179,18.289990494896376,1.0035012448469929,0.825,True,False,False,False,0.0
89,good_high_dimensional_interactions,True,1.1048214147577433,18.29087632816949,4.049239103375051,0.9967091959413975,0.9371597280779052,0.9285745614035088,0.9852422570284535,18.2980910775976,0.9996057102679445,0.45,True,True,False,False,0.0005331989151522345
90,good_correlated_interactions,True,1.1012938677774822,3.8157026937203167,1.7927492788620945,0.9967006983691482,0.9349219877243055,0.9275877192982456,0.9844350815368391,18.0548735667199,0.2113392087526831,0.025,True,True,True,True,2.0964388172479045
90,generic_ligand_effect_independent_noise,False,1.1027306632777159,18.348980140671895,4.056547510835083,0.9967136854840896,0.9388961212580959,0.4994298245614035,0.0008932262466712917,18.304626957536737,1.0024230585653588,0.8,True,True,False,False,0.0
90,target_correlated_artifact,False,1.1006861399972572,4.145414321152164,1.9131131578639575,0.9967516074408812,0.9348947175417179,0.5035745614035088,0.012279014740983234,18.10513179109498,0.2289634988015436,0.025,True,True,True,True,1.988343875161514
90,shuffled_box_labels,False,1.1012938677774822,3.815702693720317,1.7927492788620945,0.9967006983691482,0.9349219877243055,0.4523464912280702,-0.14372211151770953,18.0548735667199,0.21133920875268314,0.025,True,True,True,True,2.0964388172479045
90,seed_unstable_noise,False,1.0648860878585897,18.452400667474738,4.115037506915209,0.9206817047057477,-0.008871207914184113,0.5030811403508771,0.004736195092623644,18.301517056694486,1.008244322605216,1.0,True,False,False,False,0.0
90,good_high_dimensional_interactions,True,1.102611123411004,18.279498780955432,4.051230546631523,0.9966724763093803,0.9366946334005494,0.9412719298245614,0.9849677030568328,18.308445191748195,0.9984189585467471,0.35,True,True,False,False,0.0021382543931952242
91,good_correlated_interactions,True,1.1088579838818131,3.7818857234129863,1.7700311649867149,0.9966301912747417,0.9376011813433287,0.922171052631579,0.9848014337001024,18.07012857848761,0.20928936432224954,0.025,True,True,True,True,2.1156305863854237
91,generic_ligand_effect_independent_noise,False,1.1098873132430247,18.19422243087251,4.034995283401082,0.9966258591349378,0.93876880700704,0.5014473684210526,0.00461749516729053,18.295787744193788,0.9944487050931431,0.075,True,True,False,False,0.0075393817660883815
91,target_correlated_artifact,False,1.1087922716418444,3.935875803073585,1.8276955900799723,0.9966836005906424,0.9365296124569186,0.5020394736842105,-0.003477230723494257,18.083703083988986,0.2176476678915584,0.025,True,True,True,True,2.0603028993225796
91,shuffled_box_labels,False,1.1088579838818127,3.781885723412986,1.7700311649867153,0.9966301912747417,0.9376011813433287,0.4762280701754386,-0.06416752352341064,18.07012857848761,0.2092893643222495,0.025,True,True,True,True,2.115630586385424
91,seed_unstable_noise,False,1.068959320919053,18.240093713084676,4.092834284051638,0.9190447605148085,-0.009616566293582533,0.4986622807017544,-0.007752622303630885,18.320196753687068,0.9956276102446187,0.225,True,False,False,False,0.0
91,good_high_dimensional_interactions,True,1.1104503855297183,18.091168396117187,4.026068745261856,0.9965986542735314,0.9383726226765693,0.9383004385964913,0.9854351780510544,18.31232096037854,0.987923291387266,0.025,True,True,False,False,0.01644879816567976
92,good_correlated_interactions,True,1.0977587922586372,3.777010908290215,1.7826838609346596,0.9967980035866754,0.9355486893234449,0.9296491228070175,0.9845223040990919,18.074554353156334,0.20896841130861082,0.025,True,True,True,True,2.11307070502549
92,generic_ligand_effect_independent_noise,False,1.0978551706738375,18.335807693244053,4.061904166916956,0.9968385937021331,0.9388212897278786,0.49660087719298246,-0.014102987444151338,18.330382130781373,1.0002959874171728,0.55,True,True,False,False,0.0
92,target_correlated_artifact,False,1.0967510885120202,3.907332159280473,1.8329477649077395,0.9967600650283212,0.9370319144914486,0.4924671052631579,-0.03428439748029945,18.066368566716008,0.21627656630890507,0.025,True,True,True,True,2.069951042201262
92,shuffled_box_labels,False,1.0977587922586372,3.7770109082902157,1.7826838609346598,0.9967980035866754,0.9355486893234449,0.4566008771929825,-0.13327301430417768,18.074554353156337,0.20896841130861082,0.025,True,True,True,True,2.11307070502549
92,seed_unstable_noise,False,1.0616790958121487,18.403286637563507,4.115543773080558,0.9229936144123656,-0.0024702365990694076,0.49973684210526315,-0.0032241774031486264,18.32821151445305,1.004096151064781,0.8,True,False,False,False,0.0
92,good_high_dimensional_interactions,True,1.0985251996420087,18.432171082382563,4.068586142669952,0.996805885517642,0.9395291582793963,0.9418092105263158,0.98551049767264,18.33694208694147,1.0051932865899658,0.925,True,True,False,False,0.0
93,good_correlated_interactions,True,1.0993403195646338,3.933551396529265,1.8391943679443983,0.9970522381271946,0.9389317984096333,0.9232346491228071,0.9852956868521667,18.055684436306365,0.21785667612907994,0.025,True,True,True,True,2.0642873506530317
93,generic_ligand_effect_independent_noise,False,1.1009987476530532,18.273240022374143,4.0528477274434715,0.9970758433113699,0.9396297623929011,0.5012828947368421,0.006832381991453798,18.307639557251502,0.998121028395289,0.275,True,True,False,False,0.002549528397842981
93,target_correlated_artifact,False,1.0995013788315549,3.9165228492312663,1.83272396175846,0.996973966343576,0.9357156605980432,0.4936293859649123,-0.01839462926860492,18.040994708598372,0.21709018335694338,0.025,True,True,True,True,2.0619744743867083
93,shuffled_box_labels,False,1.0993403195646338,3.933551396529266,1.8391943679443985,0.9970522381271946,0.9389317984096333,0.5098355263157894,0.030831271696845398,18.055684436306365,0.21785667612908,0.025,True,True,True,True,2.0642873506530313
93,seed_unstable_noise,False,1.0633962703901594,18.336597421369333,4.107974737415077,0.9285170450142909,-0.008107010762337356,0.5015021929824561,0.006711300759128697,18.31393869588354,1.0012372393433253,0.575,True,False,False,False,0.0
93,good_high_dimensional_interactions,True,1.0999168428977746,18.323028094596072,4.05819158456389,0.9970873820213474,0.9388802145060786,0.9345394736842105,0.9856441474679271,18.301499391775792,1.00117633546626,0.575,True,True,False,False,0.0
94,good_correlated_interactions,True,1.1062809671254883,3.819398400895805,1.7876275752989206,0.996471671646828,0.9362078612191609,0.9280372807017544,0.9848067878397004,18.046253520634732,0.21164494871628442,0.025,True,True,True,True,2.097369655611323
94,generic_ligand_effect_independent_noise,False,1.1065446926948712,18.451931669332556,4.059638227939198,0.9966210222615128,0.9394038249582665,0.5045285087719298,0.012120167096572994,18.30025755369116,1.0082880863942159,1.0,True,True,False,False,0.0
94,target_correlated_artifact,False,1.1057858882864622,3.7882674771694727,1.776466132707161,0.9965678976814007,0.9370426297964697,0.494375,-0.01803615784273175,18.100498773612287,0.20929077836750984,0.025,True,True,True,True,2.114361120684784
94,shuffled_box_labels,False,1.106280967125489,3.819398400895805,1.7876275752989197,0.996471671646828,0.9362078612191609,0.4712390350877193,-0.09094180369402999,18.046253520634732,0.21164494871628442,0.025,True,True,True,True,2.097369655611323
94,seed_unstable_noise,False,1.0665421610129757,18.296892849599054,4.10058577057405,0.9196983693272394,0.0041787702954510664,0.5047149122807018,0.01570585978956011,18.31351477036533,0.9990923686154897,0.475,True,False,False,False,5.474314030132219e-06
94,good_high_dimensional_interactions,True,1.1065402199430956,18.43427259625728,4.058262694272202,0.9965934217837829,0.9391759020228506,0.9379934210526316,0.9858599770601126,18.33041112431439,1.0056660743307126,0.975,True,True,False,False,0.0
95,good_correlated_interactions,True,1.0976369767905227,3.949687634209396,1.8473375721094971,0.9966145843138517,0.9346057691471982,0.926063596491228,0.9849051254465617,18.057655066725477,0.21872649685769088,0.025,True,True,True,True,2.0494036181226036
95,generic_ligand_effect_independent_noise,False,1.0980084620295252,18.146587704891246,4.046737210566878,0.9966051792844529,0.9383446563405453,0.4973135964912281,-0.008269990025716038,18.330595434787487,0.9899617156163387,0.025,True,True,False,False,0.013657945562926956
95,target_correlated_artifact,False,1.0968225579232187,3.8221809992179465,1.8010659508120337,0.9965759744908418,0.9357116076059202,0.5026315789473684,0.00660914090016429,18.10234937255441,0.211142814700775,0.025,True,True,True,True,2.0994645016533124
95,shuffled_box_labels,False,1.097636976790523,3.949687634209396,1.8473375721094971,0.9966145843138517,0.9346057691471982,0.45474780701754386,-0.13998690167900282,18.057655066725477,0.21872649685769088,0.025,True,True,True,True,2.0494036181226036
95,seed_unstable_noise,False,1.0629475227435656,18.505083613583345,4.121779375829084,0.9203007913037196,0.00017380009140408086,0.4924780701754386,-0.02225452621532689,18.332382169539127,1.0094205675207435,1.0,True,False,False,False,0.0
95,good_high_dimensional_interactions,True,1.0982728959911838,18.34913011424528,4.062403189064793,0.9966185654879401,0.938360841222991,0.9399671052631579,0.9854729616886173,18.337565955170387,1.0006306267202072,0.6,True,True,False,False,0.0
96,good_correlated_interactions,True,1.1072794411592757,3.966321373211583,1.8407822202351714,0.9966838010979144,0.9350479709477861,0.9309100877192983,0.9851276038018404,18.039416190847504,0.21986971924423696,0.025,True,True,True,True,2.0433408509927284
96,generic_ligand_effect_independent_noise,False,1.1079257983238382,18.36970351391608,4.051395174223506,0.9967717604630183,0.9399202819544301,0.49906798245614037,0.005977308088946486,18.322829150600885,1.0025582492163148,0.75,True,True,False,False,0.0
96,target_correlated_artifact,False,1.1074214003027578,3.8645571735217263,1.8030988035672306,0.9967564660563853,0.9367031081185233,0.5102192982456141,0.04025856244855211,18.040386149209393,0.21421698746127382,0.025,True,True,True,True,2.0821553786539533
96,shuffled_box_labels,False,1.1072794411592757,3.9663213732115823,1.8407822202351711,0.9966838010979144,0.9350479709477861,0.5045723684210527,0.045677473111192204,18.039416190847504,0.2198697192442369,0.025,True,True,True,True,2.043340850992729
96,seed_unstable_noise,False,1.0703559344943936,18.34005326840489,4.098835296139547,0.9215610008307401,0.004434227777064104,0.5007675438596492,-0.0004909242539162788,18.332724867969464,1.0003997441999597,0.575,True,False,False,False,0.0
96,good_high_dimensional_interactions,True,1.1079292211241478,18.37265136008849,4.051622212601414,0.996813748419203,0.9382731077557845,0.9405043859649123,0.9853570567936963,18.31644874303803,1.0030684232428964,0.825,True,True,False,False,0.0
97,good_correlated_interactions,True,1.1047254187633497,3.913327914725902,1.8247081749252654,0.996588594269082,0.9375844644106387,0.9277960526315789,0.985061181383585,18.067142873727935,0.21659915693789134,0.025,True,True,True,True,2.0691555926287544
97,generic_ligand_effect_independent_noise,False,1.104880815712368,18.32356050061203,4.0517372060794346,0.9966072041868186,0.9385109833551539,0.4951644736842105,-0.014392384080863544,18.311856407771156,1.0006391538127126,0.625,True,True,False,False,0.0
97,target_correlated_artifact,False,1.1030631494191894,4.139048256942111,1.9077836826232835,0.9965954584455888,0.9331713066750359,0.49412280701754385,-0.020023806383179323,18.10168951504954,0.2286553558164255,0.025,True,True,True,True,1.9864915759673678
97,shuffled_box_labels,False,1.10472541876335,3.9133279147259024,1.8247081749252652,0.996588594269082,0.9375844644106387,0.4717872807017544,-0.06934899247883021,18.06714287372793,0.2165991569378914,0.025,True,True,True,True,2.069155592628754
97,seed_unstable_noise,False,1.0693309974665133,18.37073522085885,4.102628971410292,0.9178295885045528,0.0016276936889940722,0.4976864035087719,-0.0037272026771614877,18.311579347179343,1.0032305172895215,0.7,True,False,False,False,0.0
97,good_high_dimensional_interactions,True,1.1049839674086321,18.372077139119117,4.055417403825734,0.9966053050982564,0.9378761224812947,0.939407894736842,0.9853971029909625,18.31803094572377,1.0029504368431021,0.775,True,True,False,False,0.0
98,good_correlated_interactions,True,1.1055439819420154,4.00655153881417,1.8576046139704947,0.9967215004662706,0.9385902034759137,0.9241008771929825,0.9855027641656118,18.12109053137522,0.22109880925086414,0.025,True,True,True,True,2.0435331681891005
98,generic_ligand_effect_independent_noise,False,1.1059663345921587,18.37959486982042,4.054725590545026,0.996653402782155,0.9386606488434316,0.5015350877192982,0.008134228102042406,18.322515388207556,1.0031152644930836,0.75,True,True,False,False,0.0
98,target_correlated_artifact,False,1.1052688154627304,3.7873691859762646,1.7767987652956145,0.9966554212012307,0.9341456701024923,0.4940241228070175,-0.02350008493109901,18.051510026058697,0.20980899550834892,0.025,True,True,True,True,2.104491530583718
98,shuffled_box_labels,False,1.1055439819420156,4.00655153881417,1.8576046139704945,0.9967215004662706,0.9385902034759137,0.5526973684210527,0.17205666401699943,18.12109053137522,0.22109880925086414,0.025,True,True,True,True,2.0435331681891005
98,seed_unstable_noise,False,1.0690788817103256,18.294260825558993,4.09695091418807,0.918707142984561,0.0013697067070280677,0.4992434210526316,0.0009445876160437025,18.328318843926734,0.9981417816517838,0.325,True,False,False,False,3.6753837013783968e-06
98,good_high_dimensional_interactions,True,1.1065579122937421,18.270072939176867,4.045331531178333,0.9966950178406578,0.9368007153380069,0.9372807017543859,0.9853104824659341,18.31077158236522,0.99777733870988,0.35,True,True,False,False,0.003007309532339711
99,good_correlated_interactions,True,1.100360621821918,3.894145295979716,1.8233302974983268,0.9969098108388653,0.9356262289157576,0.9233004385964912,0.9851652305383597,18.117343351096995,0.21494019407342785,0.025,True,True,True,True,2.0752122403442192
99,generic_ligand_effect_independent_noise,False,1.1016147562006102,18.384057831314422,4.060763546614824,0.9969628649165894,0.9385555188509713,0.501578947368421,0.004995427992029383,18.33234582103284,1.0028208070470859,0.8,True,True,False,False,0.0
99,target_correlated_artifact,False,1.0999667343231576,3.858904795826995,1.810731557372436,0.9969325760165211,0.9356511154448907,0.49099780701754386,-0.02011073297917462,18.1111829354672,0.21306751798470805,0.025,True,True,True,True,2.0870796799581512
99,shuffled_box_labels,False,1.1003606218219175,3.8941452959797145,1.8233302974983268,0.9969098108388653,0.9356262289157576,0.4788267543859649,-0.0457622140246551,18.117343351096995,0.21494019407342776,0.025,True,True,True,True,2.0752122403442197
99,seed_unstable_noise,False,1.0641989697996161,18.29233203384925,4.103399194477904,0.9264837134899491,-0.009106453820599544,0.5017434210526316,2.0215155926813757e-05,18.305196898890344,0.9992972014935346,0.45,True,False,False,False,0.0
99,good_high_dimensional_interactions,True,1.1019051798323716,18.398608743563614,4.061524688594534,0.9969868927081912,0.9393204018480946,0.936655701754386,0.9855260293161462,18.311793371649994,1.0047409541027275,0.825,True,True,False,False,0.0
100,good_correlated_interactions,True,1.1076573354345065,3.8392151049027703,1.7932997556064187,0.9964663728186455,0.9366035794580467,0.9230701754385965,0.9848682632499811,18.030906708199726,0.2129241289433798,0.025,True,True,True,True,2.0901139147039305
100,generic_ligand_effect_independent_noise,False,1.1090411772357223,18.164853186101308,4.0337648685278165,0.9964887529187147,0.9382773982967384,0.4986184210526316,-0.0035179544245654776,18.317230401062638,0.9916812088058634,0.025,True,True,False,False,0.011307815467125401
100,target_correlated_artifact,False,1.106908547575422,4.025403375914302,1.862597327396438,0.9963987904475782,0.9315583504265229,0.5076973684210526,0.02629333554463255,18.04926211202715,0.22302315468242712,0.025,True,True,True,True,2.0165765871806336
100,shuffled_box_labels,False,1.1076573354345058,3.8392151049027707,1.7932997556064196,0.9964663728186455,0.9366035794580467,0.5021491228070175,0.006224296318623007,18.030906708199726,0.2129241289433798,0.025,True,True,True,True,2.0901139147039305
100,seed_unstable_noise,False,1.0709207003253192,18.400120844164928,4.102791681033939,0.9172559806288627,0.002904282136005666,0.5024780701754386,0.014781928355923702,18.340939282222326,1.0032267465167373,0.9,True,False,False,False,0.0
100,good_high_dimensional_interactions,True,1.109058708890579,18.203952230896803,4.036844062814193,0.9964696016462631,0.9390812904495582,0.9356030701754386,0.9859998021213086,18.324949822185836,0.9933971119995897,0.1,True,True,False,False,0.008975309160180842
101,good_correlated_interactions,True,1.1061551448166838,4.16101972859986,1.9113833823376676,0.9966504630984209,0.935169083294478,0.923782894736842,0.9847223768280423,18.092655664772956,0.22998391201914672,0.025,True,True,True,True,1.9829279891234846
101,generic_ligand_effect_independent_noise,False,1.1071547090663367,18.305930376607083,4.047382361366964,0.9966898203308359,0.9378035330707849,0.5010087719298245,0.008131171488510976,18.300736709095084,1.0002837955430186,0.575,True,True,False,False,0.0
101,target_correlated_artifact,False,1.1071180831931462,3.6788122606096625,1.7324309481517173,0.9966983083680372,0.9387387085095348,0.5029824561403509,-0.0017892209938066516,18.07885906077122,0.20348697051310102,0.025,True,True,True,True,2.1562749981975045
101,shuffled_box_labels,False,1.1061551448166829,4.161019728599863,1.9113833823376698,0.9966504630984209,0.935169083294478,0.49033991228070173,-0.038211680766728304,18.092655664772956,0.22998391201914686,0.025,True,True,True,True,1.9829279891234837
101,seed_unstable_noise,False,1.0697700482703656,18.262291010009086,4.0934951417270025,0.9194326603128544,-0.007264756073836328,0.5032456140350877,0.01320577512701579,18.31368042670021,0.9971939328691026,0.375,True,False,False,False,0.0
101,good_high_dimensional_interactions,True,1.1081195932249692,18.373140541400225,4.05141275199288,0.9966485434613557,0.938785998359223,0.9346052631578947,0.9855957651974366,18.30412964806369,1.0037702362616208,0.8,True,True,False,False,0.0
102,good_correlated_interactions,True,1.0952032154225833,4.089316289808941,1.9006610656631202,0.9970723277948386,0.9337285036211861,0.9193640350877192,0.9841352322632947,18.087092763639923,0.22609030335873553,0.025,True,True,True,True,2.00287469625407
102,generic_ligand_effect_independent_noise,False,1.095549263100914,18.34467266878487,4.065634898282809,0.9971580656429911,0.9389754661347164,0.5024671052631579,0.013718131238803506,18.31787175376631,1.0014631020120037,0.7,True,True,False,False,0.0
102,target_correlated_artifact,False,1.0955914286166153,3.867904049561841,1.8198421223240169,0.9971241493150407,0.9374927769638973,0.4974232456140351,-0.00830063706652167,18.09977060793525,0.21369906466472485,0.025,True,True,True,True,2.0871847015550453
102,shuffled_box_labels,False,1.095203215422583,4.08931628980894,1.9006610656631202,0.9970723277948386,0.9337285036211861,0.4987280701754386,0.010562984476052351,18.087092763639923,0.22609030335873548,0.025,True,True,True,True,2.0028746962540707
102,seed_unstable_noise,False,1.0613173876077338,18.21697825786477,4.101355607161566,0.9310424298073181,-0.0027137326005179318,0.49392543859649124,-0.015101201552747414,18.327983047322856,0.993943425789326,0.075,True,False,False,False,0.0
102,good_high_dimensional_interactions,True,1.09622650831986,18.29667933762187,4.060964005941198,0.997082833410187,0.9388071319993179,0.9343421052631579,0.9856249722561304,18.326995146489537,0.9983458385498906,0.35,True,True,False,False,0.002242271820698089
103,good_correlated_interactions,True,1.1027709675854058,3.7957725874267805,1.7832603686714106,0.9965582832878503,0.9360317149905786,0.9255372807017543,0.9848100738911684,18.028014327049245,0.21054856727796142,0.025,True,True,True,True,2.1039887222990816
103,generic_ligand_effect_independent_noise,False,1.1038753955100986,18.276544187095283,4.049344068515698,0.9964886117240518,0.9383732121948049,0.5065460526315789,0.014690129499675885,18.323320683517093,0.9974471605212974,0.15,True,True,False,False,0.0034604181436410884
103,target_correlated_artifact,False,1.1025606254008875,3.82608558559658,1.795011159651733,0.9966377048381913,0.9378250225594079,0.5003508771929824,0.006105893973588259,18.11093603892633,0.21125830146896163,0.025,True,True,True,True,2.1034665569672435
103,shuffled_box_labels,False,1.1027709675854054,3.7957725874267805,1.783260368671411,0.9965582832878503,0.9360317149905786,0.4901206140350877,-0.00818367508337321,18.028014327049245,0.21054856727796142,0.025,True,True,True,True,2.1039887222990816
103,seed_unstable_noise,False,1.0678988492649821,18.334261552554917,4.101695252512882,0.9159967080321909,-0.004377068854460383,0.49850877192982457,-0.00413541965478971,18.348066092183977,0.9992476297196825,0.425,True,False,False,False,0.0
103,good_high_dimensional_interactions,True,1.1039485487752072,18.370297090451576,4.056630118605851,0.9965831488208892,0.9376206027302583,0.9353728070175439,0.9851102016613521,18.329085266386958,1.002248438668142,0.825,True,True,False,False,0.0
104,good_correlated_interactions,True,1.1025554706386715,3.863068474163079,1.8088960090418278,0.9968425784976409,0.9374126760244431,0.9263267543859649,0.9850639121371952,18.089672455972735,0.21355104596642904,0.025,True,True,True,True,2.0879434341444596
104,generic_ligand_effect_independent_noise,False,1.104278050927304,18.354974721297847,4.05499574217197,0.9968093011399665,0.9391000368283425,0.49854166666666666,0.0019482743266956853,18.33301607254681,1.0011977652048165,0.65,True,True,False,False,0.0
104,target_correlated_artifact,False,1.1031081794458195,4.001357087467589,1.8589151029618,0.9968116971632129,0.9374398423794471,0.4899122807017544,-0.03620880059091581,18.06974202717906,0.2214396354662434,0.025,True,True,True,True,2.03894536419718
104,shuffled_box_labels,False,1.1025554706386718,3.8630684741630805,1.8088960090418282,0.9968425784976409,0.9374126760244431,0.5012828947368421,0.013811265191636992,18.089672455972735,0.21355104596642913,0.025,True,True,True,True,2.087943434144459
104,seed_unstable_noise,False,1.0669272375072825,18.198648843211153,4.092297646199063,0.921883783169312,-0.0023843731270005767,0.5012719298245614,0.0025204508465760727,18.326685364302396,0.9930136563952454,0.025,True,False,False,False,0.0
104,good_high_dimensional_interactions,True,1.103675549109624,18.321617391667754,4.053158840904746,0.9967686076987696,0.9390210389840608,0.9357236842105263,0.9854193341245587,18.312906880805055,1.0004756487279378,0.575,True,True,False,False,0.0
105,good_correlated_interactions,True,1.0967144779689184,3.7760246370201114,1.7836801987808308,0.9966967211148733,0.9360320378258684,0.9252741228070176,0.9847542822917131,18.019204808753496,0.2095555645821711,0.025,True,True,True,True,2.110373398765346
105,generic_ligand_effect_independent_noise,False,1.0974513862476176,18.319409226735687,4.061144040155691,0.9967564386448183,0.9394465711202972,0.4962280701754386,-0.0155050017551541,18.33758388309604,0.999008884895839,0.35,True,True,False,False,0.0013439590189502635
105,target_correlated_artifact,False,1.0956480004195035,3.8123596157588,1.798899836413095,0.9967826096384832,0.9344167847430208,0.4946052631578947,-0.009469182177399981,18.060741792808813,0.21108543931881882,0.025,True,True,True,True,2.096925669021776
105,shuffled_box_labels,False,1.0967144779689186,3.776024637020111,1.7836801987808304,0.9966967211148733,0.9360320378258684,0.5291776315789474,0.1031139273748256,18.019204808753496,0.2095555645821711,0.025,True,True,True,True,2.110373398765346
105,seed_unstable_noise,False,1.0612244044830088,18.37943973973328,4.114291126480779,0.9228923522042357,0.008020223285809716,0.49786184210526313,-0.004512305089109213,18.338274577119027,1.0022447674911366,0.725,True,False,False,False,0.0
105,good_high_dimensional_interactions,True,1.0973622244703265,18.350773095652094,4.063729119685832,0.9967607404840575,0.9384178847891481,0.9392214912280702,0.9855388012211241,18.311137626921024,1.0021645552307354,0.625,True,True,False,False,0.0
106,good_correlated_interactions,True,1.1030542910427297,3.956933259005405,1.8428789313566456,0.9966250555596251,0.9352577539361736,0.9207785087719298,0.9850988241655689,18.116765224470804,0.21841279113451603,0.025,True,True,True,True,2.0527698841884168
106,generic_ligand_effect_independent_noise,False,1.1039671802564766,18.265575384685157,4.048358012703181,0.9965574468756233,0.9378641666570549,0.5011074561403509,0.004813789087606218,18.32217768889807,0.996910721794429,0.25,True,True,False,False,0.004186423848418411
