dataset,calibration_ligands,repetition,panel_targets_k,selection_source,target_index,target
Docking-44,200,12,10,full_map,13,4iar
Docking-44,200,12,10,full_map,16,5cxv
Docking-44,200,12,10,full_map,19,5u09
Docking-44,200,12,10,full_map,21,6cm4
Docking-44,200,12,10,full_map,23,6kux
Docking-44,200,12,10,full_map,25,6pdj
Docking-44,200,12,10,full_map,30,7ljd
Docking-44,200,12,10,full_map,36,8fhs
Docking-44,200,12,10,full_map,38,8st0
Docking-44,200,12,10,full_map,40,8xvk
Docking-44,200,12,10,sample_map,0,1m2z
Docking-44,200,12,10,sample_map,19,5u09
Docking-44,200,12,10,sample_map,25,6pdj
Docking-44,200,12,10,sample_map,28,7f8y
Docking-44,200,12,10,sample_map,29,7kwe
Docking-44,200,12,10,sample_map,30,7ljd
Docking-44,200,12,10,sample_map,34,8e9y
Docking-44,200,12,10,sample_map,36,8fhs
Docking-44,200,12,10,sample_map,38,8st0
Docking-44,200,12,10,sample_map,40,8xvk
Docking-44,200,13,6,full_map,4,2vt4
Docking-44,200,13,6,full_map,19,5u09
Docking-44,200,13,6,full_map,23,6kux
Docking-44,200,13,6,full_map,36,8fhs
Docking-44,200,13,6,full_map,38,8st0
Docking-44,200,13,6,full_map,40,8xvk
Docking-44,200,13,6,sample_map,4,2vt4
Docking-44,200,13,6,sample_map,13,4iar
Docking-44,200,13,6,sample_map,16,5cxv
Docking-44,200,13,6,sample_map,19,5u09
Docking-44,200,13,6,sample_map,36,8fhs
Docking-44,200,13,6,sample_map,40,8xvk
Docking-44,200,13,8,full_map,4,2vt4
Docking-44,200,13,8,full_map,16,5cxv
Docking-44,200,13,8,full_map,19,5u09
Docking-44,200,13,8,full_map,23,6kux
Docking-44,200,13,8,full_map,34,8e9y
Docking-44,200,13,8,full_map,36,8fhs
Docking-44,200,13,8,full_map,38,8st0
Docking-44,200,13,8,full_map,40,8xvk
Docking-44,200,13,8,sample_map,4,2vt4
Docking-44,200,13,8,sample_map,13,4iar
Docking-44,200,13,8,sample_map,14,4mqs
Docking-44,200,13,8,sample_map,16,5cxv
Docking-44,200,13,8,sample_map,19,5u09
Docking-44,200,13,8,sample_map,21,6cm4
Docking-44,200,13,8,sample_map,36,8fhs
Docking-44,200,13,8,sample_map,43,V1A
Docking-44,200,13,10,full_map,13,4iar
Docking-44,200,13,10,full_map,16,5cxv
Docking-44,200,13,10,full_map,19,5u09
Docking-44,200,13,10,full_map,21,6cm4
Docking-44,200,13,10,full_map,23,6kux
Docking-44,200,13,10,full_map,25,6pdj
Docking-44,200,13,10,full_map,30,7ljd
Docking-44,200,13,10,full_map,36,8fhs
Docking-44,200,13,10,full_map,38,8st0
Docking-44,200,13,10,full_map,40,8xvk
Docking-44,200,13,10,sample_map,4,2vt4
Docking-44,200,13,10,sample_map,13,4iar
Docking-44,200,13,10,sample_map,14,4mqs
Docking-44,200,13,10,sample_map,16,5cxv
Docking-44,200,13,10,sample_map,19,5u09
Docking-44,200,13,10,sample_map,21,6cm4
Docking-44,200,13,10,sample_map,25,6pdj
Docking-44,200,13,10,sample_map,30,7ljd
Docking-44,200,13,10,sample_map,36,8fhs
Docking-44,200,13,10,sample_map,43,V1A
Docking-44,200,14,6,full_map,4,2vt4
Docking-44,200,14,6,full_map,19,5u09
Docking-44,200,14,6,full_map,23,6kux
Docking-44,200,14,6,full_map,36,8fhs
Docking-44,200,14,6,full_map,38,8st0
Docking-44,200,14,6,full_map,40,8xvk
Docking-44,200,14,6,sample_map,0,1m2z
Docking-44,200,14,6,sample_map,8,3kk6
Docking-44,200,14,6,sample_map,13,4iar
Docking-44,200,14,6,sample_map,14,4mqs
Docking-44,200,14,6,sample_map,19,5u09
Docking-44,200,14,6,sample_map,36,8fhs
Docking-44,200,14,8,full_map,4,2vt4
Docking-44,200,14,8,full_map,16,5cxv
Docking-44,200,14,8,full_map,19,5u09
Docking-44,200,14,8,full_map,23,6kux
Docking-44,200,14,8,full_map,34,8e9y
Docking-44,200,14,8,full_map,36,8fhs
Docking-44,200,14,8,full_map,38,8st0
Docking-44,200,14,8,full_map,40,8xvk
Docking-44,200,14,8,sample_map,0,1m2z
Docking-44,200,14,8,sample_map,8,3kk6
Docking-44,200,14,8,sample_map,13,4iar
Docking-44,200,14,8,sample_map,14,4mqs
Docking-44,200,14,8,sample_map,19,5u09
Docking-44,200,14,8,sample_map,21,6cm4
Docking-44,200,14,8,sample_map,27,6y1z
Docking-44,200,14,8,sample_map,36,8fhs
Docking-44,200,14,10,full_map,13,4iar
Docking-44,200,14,10,full_map,16,5cxv
Docking-44,200,14,10,full_map,19,5u09
Docking-44,200,14,10,full_map,21,6cm4
Docking-44,200,14,10,full_map,23,6kux
Docking-44,200,14,10,full_map,25,6pdj
Docking-44,200,14,10,full_map,30,7ljd
Docking-44,200,14,10,full_map,36,8fhs
Docking-44,200,14,10,full_map,38,8st0
Docking-44,200,14,10,full_map,40,8xvk
Docking-44,200,14,10,sample_map,0,1m2z
Docking-44,200,14,10,sample_map,2,1xoq
Docking-44,200,14,10,sample_map,5,2ydo
Docking-44,200,14,10,sample_map,8,3kk6
Docking-44,200,14,10,sample_map,13,4iar
Docking-44,200,14,10,sample_map,14,4mqs
Docking-44,200,14,10,sample_map,19,5u09
Docking-44,200,14,10,sample_map,21,6cm4
Docking-44,200,14,10,sample_map,27,6y1z
Docking-44,200,14,10,sample_map,36,8fhs
Docking-44,200,15,6,full_map,4,2vt4
Docking-44,200,15,6,full_map,19,5u09
Docking-44,200,15,6,full_map,23,6kux
Docking-44,200,15,6,full_map,36,8fhs
Docking-44,200,15,6,full_map,38,8st0
Docking-44,200,15,6,full_map,40,8xvk
Docking-44,200,15,6,sample_map,0,1m2z
Docking-44,200,15,6,sample_map,13,4iar
Docking-44,200,15,6,sample_map,22,6kpf
Docking-44,200,15,6,sample_map,30,7ljd
Docking-44,200,15,6,sample_map,36,8fhs
Docking-44,200,15,6,sample_map,38,8st0
Docking-44,200,15,8,full_map,4,2vt4
Docking-44,200,15,8,full_map,16,5cxv
Docking-44,200,15,8,full_map,19,5u09
Docking-44,200,15,8,full_map,23,6kux
Docking-44,200,15,8,full_map,34,8e9y
Docking-44,200,15,8,full_map,36,8fhs
Docking-44,200,15,8,full_map,38,8st0
Docking-44,200,15,8,full_map,40,8xvk
Docking-44,200,15,8,sample_map,0,1m2z
Docking-44,200,15,8,sample_map,13,4iar
Docking-44,200,15,8,sample_map,20,5va1
Docking-44,200,15,8,sample_map,21,6cm4
Docking-44,200,15,8,sample_map,22,6kpf
Docking-44,200,15,8,sample_map,30,7ljd
Docking-44,200,15,8,sample_map,36,8fhs
Docking-44,200,15,8,sample_map,38,8st0
Docking-44,200,15,10,full_map,13,4iar
Docking-44,200,15,10,full_map,16,5cxv
Docking-44,200,15,10,full_map,19,5u09
Docking-44,200,15,10,full_map,21,6cm4
Docking-44,200,15,10,full_map,23,6kux
Docking-44,200,15,10,full_map,25,6pdj
Docking-44,200,15,10,full_map,30,7ljd
Docking-44,200,15,10,full_map,36,8fhs
Docking-44,200,15,10,full_map,38,8st0
Docking-44,200,15,10,full_map,40,8xvk
Docking-44,200,15,10,sample_map,0,1m2z
Docking-44,200,15,10,sample_map,6,2z5x
Docking-44,200,15,10,sample_map,13,4iar
Docking-44,200,15,10,sample_map,20,5va1
Docking-44,200,15,10,sample_map,21,6cm4
Docking-44,200,15,10,sample_map,23,6kux
Docking-44,200,15,10,sample_map,25,6pdj
Docking-44,200,15,10,sample_map,30,7ljd
Docking-44,200,15,10,sample_map,36,8fhs
Docking-44,200,15,10,sample_map,38,8st0
Docking-44,200,16,6,full_map,4,2vt4
Docking-44,200,16,6,full_map,19,5u09
Docking-44,200,16,6,full_map,23,6kux
Docking-44,200,16,6,full_map,36,8fhs
Docking-44,200,16,6,full_map,38,8st0
Docking-44,200,16,6,full_map,40,8xvk
Docking-44,200,16,6,sample_map,11,4djh
Docking-44,200,16,6,sample_map,13,4iar
Docking-44,200,16,6,sample_map,16,5cxv
Docking-44,200,16,6,sample_map,20,5va1
Docking-44,200,16,6,sample_map,38,8st0
Docking-44,200,16,6,sample_map,43,V1A
Docking-44,200,16,8,full_map,4,2vt4
Docking-44,200,16,8,full_map,16,5cxv
Docking-44,200,16,8,full_map,19,5u09
Docking-44,200,16,8,full_map,23,6kux
Docking-44,200,16,8,full_map,34,8e9y
Docking-44,200,16,8,full_map,36,8fhs
Docking-44,200,16,8,full_map,38,8st0
Docking-44,200,16,8,full_map,40,8xvk
Docking-44,200,16,8,sample_map,11,4djh
Docking-44,200,16,8,sample_map,13,4iar
Docking-44,200,16,8,sample_map,16,5cxv
Docking-44,200,16,8,sample_map,20,5va1
Docking-44,200,16,8,sample_map,23,6kux
Docking-44,200,16,8,sample_map,30,7ljd
Docking-44,200,16,8,sample_map,36,8fhs
Docking-44,200,16,8,sample_map,38,8st0
Docking-44,200,16,10,full_map,13,4iar
Docking-44,200,16,10,full_map,16,5cxv
Docking-44,200,16,10,full_map,19,5u09
Docking-44,200,16,10,full_map,21,6cm4
Docking-44,200,16,10,full_map,23,6kux
Docking-44,200,16,10,full_map,25,6pdj
Docking-44,200,16,10,full_map,30,7ljd
Docking-44,200,16,10,full_map,36,8fhs
Docking-44,200,16,10,full_map,38,8st0
Docking-44,200,16,10,full_map,40,8xvk
Docking-44,200,16,10,sample_map,5,2ydo
Docking-44,200,16,10,sample_map,11,4djh
Docking-44,200,16,10,sample_map,13,4iar
Docking-44,200,16,10,sample_map,16,5cxv
Docking-44,200,16,10,sample_map,20,5va1
Docking-44,200,16,10,sample_map,21,6cm4
Docking-44,200,16,10,sample_map,23,6kux
Docking-44,200,16,10,sample_map,30,7ljd
Docking-44,200,16,10,sample_map,36,8fhs
Docking-44,200,16,10,sample_map,38,8st0
Docking-44,200,17,6,full_map,4,2vt4
Docking-44,200,17,6,full_map,19,5u09
Docking-44,200,17,6,full_map,23,6kux
Docking-44,200,17,6,full_map,36,8fhs
Docking-44,200,17,6,full_map,38,8st0
Docking-44,200,17,6,full_map,40,8xvk
Docking-44,200,17,6,sample_map,13,4iar
Docking-44,200,17,6,sample_map,20,5va1
Docking-44,200,17,6,sample_map,22,6kpf
Docking-44,200,17,6,sample_map,25,6pdj
Docking-44,200,17,6,sample_map,36,8fhs
Docking-44,200,17,6,sample_map,38,8st0
Docking-44,200,17,8,full_map,4,2vt4
Docking-44,200,17,8,full_map,16,5cxv
Docking-44,200,17,8,full_map,19,5u09
Docking-44,200,17,8,full_map,23,6kux
Docking-44,200,17,8,full_map,34,8e9y
Docking-44,200,17,8,full_map,36,8fhs
Docking-44,200,17,8,full_map,38,8st0
Docking-44,200,17,8,full_map,40,8xvk
Docking-44,200,17,8,sample_map,13,4iar
Docking-44,200,17,8,sample_map,20,5va1
Docking-44,200,17,8,sample_map,22,6kpf
Docking-44,200,17,8,sample_map,25,6pdj
Docking-44,200,17,8,sample_map,27,6y1z
Docking-44,200,17,8,sample_map,30,7ljd
Docking-44,200,17,8,sample_map,36,8fhs
Docking-44,200,17,8,sample_map,38,8st0
Docking-44,200,17,10,full_map,13,4iar
Docking-44,200,17,10,full_map,16,5cxv
Docking-44,200,17,10,full_map,19,5u09
Docking-44,200,17,10,full_map,21,6cm4
Docking-44,200,17,10,full_map,23,6kux
Docking-44,200,17,10,full_map,25,6pdj
Docking-44,200,17,10,full_map,30,7ljd
Docking-44,200,17,10,full_map,36,8fhs
Docking-44,200,17,10,full_map,38,8st0
Docking-44,200,17,10,full_map,40,8xvk
Docking-44,200,17,10,sample_map,0,1m2z
Docking-44,200,17,10,sample_map,13,4iar
Docking-44,200,17,10,sample_map,19,5u09
Docking-44,200,17,10,sample_map,20,5va1
Docking-44,200,17,10,sample_map,23,6kux
Docking-44,200,17,10,sample_map,25,6pdj
Docking-44,200,17,10,sample_map,27,6y1z
Docking-44,200,17,10,sample_map,30,7ljd
Docking-44,200,17,10,sample_map,36,8fhs
Docking-44,200,17,10,sample_map,38,8st0
Docking-44,200,18,6,full_map,4,2vt4
Docking-44,200,18,6,full_map,19,5u09
Docking-44,200,18,6,full_map,23,6kux
Docking-44,200,18,6,full_map,36,8fhs
Docking-44,200,18,6,full_map,38,8st0
Docking-44,200,18,6,full_map,40,8xvk
Docking-44,200,18,6,sample_map,0,1m2z
Docking-44,200,18,6,sample_map,13,4iar
Docking-44,200,18,6,sample_map,16,5cxv
Docking-44,200,18,6,sample_map,17,5i71
Docking-44,200,18,6,sample_map,20,5va1
Docking-44,200,18,6,sample_map,23,6kux
Docking-44,200,18,8,full_map,4,2vt4
Docking-44,200,18,8,full_map,16,5cxv
Docking-44,200,18,8,full_map,19,5u09
Docking-44,200,18,8,full_map,23,6kux
Docking-44,200,18,8,full_map,34,8e9y
Docking-44,200,18,8,full_map,36,8fhs
Docking-44,200,18,8,full_map,38,8st0
Docking-44,200,18,8,full_map,40,8xvk
Docking-44,200,18,8,sample_map,0,1m2z
Docking-44,200,18,8,sample_map,13,4iar
Docking-44,200,18,8,sample_map,16,5cxv
Docking-44,200,18,8,sample_map,17,5i71
Docking-44,200,18,8,sample_map,20,5va1
Docking-44,200,18,8,sample_map,23,6kux
Docking-44,200,18,8,sample_map,25,6pdj
Docking-44,200,18,8,sample_map,31,7wc9
Docking-44,200,18,10,full_map,13,4iar
Docking-44,200,18,10,full_map,16,5cxv
Docking-44,200,18,10,full_map,19,5u09
Docking-44,200,18,10,full_map,21,6cm4
Docking-44,200,18,10,full_map,23,6kux
Docking-44,200,18,10,full_map,25,6pdj
Docking-44,200,18,10,full_map,30,7ljd
Docking-44,200,18,10,full_map,36,8fhs
Docking-44,200,18,10,full_map,38,8st0
Docking-44,200,18,10,full_map,40,8xvk
Docking-44,200,18,10,sample_map,0,1m2z
Docking-44,200,18,10,sample_map,6,2z5x
Docking-44,200,18,10,sample_map,13,4iar
Docking-44,200,18,10,sample_map,16,5cxv
Docking-44,200,18,10,sample_map,17,5i71
Docking-44,200,18,10,sample_map,20,5va1
Docking-44,200,18,10,sample_map,23,6kux
Docking-44,200,18,10,sample_map,25,6pdj
Docking-44,200,18,10,sample_map,31,7wc9
Docking-44,200,18,10,sample_map,42,9eo4
Docking-44,200,19,6,full_map,4,2vt4
Docking-44,200,19,6,full_map,19,5u09
Docking-44,200,19,6,full_map,23,6kux
Docking-44,200,19,6,full_map,36,8fhs
Docking-44,200,19,6,full_map,38,8st0
Docking-44,200,19,6,full_map,40,8xvk
Docking-44,200,19,6,sample_map,3,2rh1
Docking-44,200,19,6,sample_map,16,5cxv
Docking-44,200,19,6,sample_map,20,5va1
Docking-44,200,19,6,sample_map,34,8e9y
Docking-44,200,19,6,sample_map,36,8fhs
Docking-44,200,19,6,sample_map,41,8yn3
Docking-44,200,19,8,full_map,4,2vt4
Docking-44,200,19,8,full_map,16,5cxv
Docking-44,200,19,8,full_map,19,5u09
Docking-44,200,19,8,full_map,23,6kux
Docking-44,200,19,8,full_map,34,8e9y
Docking-44,200,19,8,full_map,36,8fhs
Docking-44,200,19,8,full_map,38,8st0
Docking-44,200,19,8,full_map,40,8xvk
Docking-44,200,19,8,sample_map,0,1m2z
Docking-44,200,19,8,sample_map,3,2rh1
Docking-44,200,19,8,sample_map,16,5cxv
Docking-44,200,19,8,sample_map,19,5u09
Docking-44,200,19,8,sample_map,20,5va1
Docking-44,200,19,8,sample_map,34,8e9y
Docking-44,200,19,8,sample_map,36,8fhs
Docking-44,200,19,8,sample_map,41,8yn3
Docking-44,200,19,10,full_map,13,4iar
Docking-44,200,19,10,full_map,16,5cxv
Docking-44,200,19,10,full_map,19,5u09
Docking-44,200,19,10,full_map,21,6cm4
Docking-44,200,19,10,full_map,23,6kux
Docking-44,200,19,10,full_map,25,6pdj
Docking-44,200,19,10,full_map,30,7ljd
Docking-44,200,19,10,full_map,36,8fhs
Docking-44,200,19,10,full_map,38,8st0
Docking-44,200,19,10,full_map,40,8xvk
Docking-44,200,19,10,sample_map,0,1m2z
Docking-44,200,19,10,sample_map,3,2rh1
Docking-44,200,19,10,sample_map,16,5cxv
Docking-44,200,19,10,sample_map,19,5u09
Docking-44,200,19,10,sample_map,20,5va1
Docking-44,200,19,10,sample_map,23,6kux
Docking-44,200,19,10,sample_map,34,8e9y
Docking-44,200,19,10,sample_map,36,8fhs
Docking-44,200,19,10,sample_map,41,8yn3
Docking-44,200,19,10,sample_map,42,9eo4
Docking-44,200,20,6,full_map,4,2vt4
Docking-44,200,20,6,full_map,19,5u09
Docking-44,200,20,6,full_map,23,6kux
Docking-44,200,20,6,full_map,36,8fhs
Docking-44,200,20,6,full_map,38,8st0
Docking-44,200,20,6,full_map,40,8xvk
Docking-44,200,20,6,sample_map,7,3b66
Docking-44,200,20,6,sample_map,19,5u09
Docking-44,200,20,6,sample_map,22,6kpf
Docking-44,200,20,6,sample_map,25,6pdj
Docking-44,200,20,6,sample_map,36,8fhs
Docking-44,200,20,6,sample_map,40,8xvk
Docking-44,200,20,8,full_map,4,2vt4
Docking-44,200,20,8,full_map,16,5cxv
Docking-44,200,20,8,full_map,19,5u09
Docking-44,200,20,8,full_map,23,6kux
Docking-44,200,20,8,full_map,34,8e9y
Docking-44,200,20,8,full_map,36,8fhs
Docking-44,200,20,8,full_map,38,8st0
Docking-44,200,20,8,full_map,40,8xvk
Docking-44,200,20,8,sample_map,7,3b66
Docking-44,200,20,8,sample_map,8,3kk6
Docking-44,200,20,8,sample_map,14,4mqs
Docking-44,200,20,8,sample_map,19,5u09
Docking-44,200,20,8,sample_map,22,6kpf
Docking-44,200,20,8,sample_map,25,6pdj
Docking-44,200,20,8,sample_map,36,8fhs
Docking-44,200,20,8,sample_map,40,8xvk
Docking-44,200,20,10,full_map,13,4iar
Docking-44,200,20,10,full_map,16,5cxv
Docking-44,200,20,10,full_map,19,5u09
Docking-44,200,20,10,full_map,21,6cm4
Docking-44,200,20,10,full_map,23,6kux
Docking-44,200,20,10,full_map,25,6pdj
Docking-44,200,20,10,full_map,30,7ljd
Docking-44,200,20,10,full_map,36,8fhs
Docking-44,200,20,10,full_map,38,8st0
Docking-44,200,20,10,full_map,40,8xvk
Docking-44,200,20,10,sample_map,7,3b66
Docking-44,200,20,10,sample_map,14,4mqs
Docking-44,200,20,10,sample_map,17,5i71
Docking-44,200,20,10,sample_map,19,5u09
Docking-44,200,20,10,sample_map,21,6cm4
Docking-44,200,20,10,sample_map,22,6kpf
Docking-44,200,20,10,sample_map,23,6kux
Docking-44,200,20,10,sample_map,25,6pdj
Docking-44,200,20,10,sample_map,36,8fhs
Docking-44,200,20,10,sample_map,40,8xvk
Docking-44,200,21,6,full_map,4,2vt4
Docking-44,200,21,6,full_map,19,5u09
Docking-44,200,21,6,full_map,23,6kux
Docking-44,200,21,6,full_map,36,8fhs
Docking-44,200,21,6,full_map,38,8st0
Docking-44,200,21,6,full_map,40,8xvk
Docking-44,200,21,6,sample_map,13,4iar
Docking-44,200,21,6,sample_map,16,5cxv
Docking-44,200,21,6,sample_map,17,5i71
Docking-44,200,21,6,sample_map,38,8st0
Docking-44,200,21,6,sample_map,42,9eo4
Docking-44,200,21,6,sample_map,43,V1A
Docking-44,200,21,8,full_map,4,2vt4
Docking-44,200,21,8,full_map,16,5cxv
Docking-44,200,21,8,full_map,19,5u09
Docking-44,200,21,8,full_map,23,6kux
Docking-44,200,21,8,full_map,34,8e9y
Docking-44,200,21,8,full_map,36,8fhs
Docking-44,200,21,8,full_map,38,8st0
Docking-44,200,21,8,full_map,40,8xvk
Docking-44,200,21,8,sample_map,13,4iar
Docking-44,200,21,8,sample_map,16,5cxv
Docking-44,200,21,8,sample_map,17,5i71
Docking-44,200,21,8,sample_map,21,6cm4
Docking-44,200,21,8,sample_map,23,6kux
Docking-44,200,21,8,sample_map,38,8st0
Docking-44,200,21,8,sample_map,42,9eo4
Docking-44,200,21,8,sample_map,43,V1A
Docking-44,200,21,10,full_map,13,4iar
Docking-44,200,21,10,full_map,16,5cxv
Docking-44,200,21,10,full_map,19,5u09
Docking-44,200,21,10,full_map,21,6cm4
Docking-44,200,21,10,full_map,23,6kux
Docking-44,200,21,10,full_map,25,6pdj
Docking-44,200,21,10,full_map,30,7ljd
Docking-44,200,21,10,full_map,36,8fhs
Docking-44,200,21,10,full_map,38,8st0
Docking-44,200,21,10,full_map,40,8xvk
Docking-44,200,21,10,sample_map,0,1m2z
Docking-44,200,21,10,sample_map,5,2ydo
Docking-44,200,21,10,sample_map,13,4iar
Docking-44,200,21,10,sample_map,16,5cxv
Docking-44,200,21,10,sample_map,17,5i71
Docking-44,200,21,10,sample_map,21,6cm4
Docking-44,200,21,10,sample_map,23,6kux
Docking-44,200,21,10,sample_map,38,8st0
Docking-44,200,21,10,sample_map,42,9eo4
Docking-44,200,21,10,sample_map,43,V1A
Docking-44,200,22,6,full_map,4,2vt4
Docking-44,200,22,6,full_map,19,5u09
Docking-44,200,22,6,full_map,23,6kux
Docking-44,200,22,6,full_map,36,8fhs
Docking-44,200,22,6,full_map,38,8st0
Docking-44,200,22,6,full_map,40,8xvk
Docking-44,200,22,6,sample_map,13,4iar
Docking-44,200,22,6,sample_map,16,5cxv
Docking-44,200,22,6,sample_map,20,5va1
Docking-44,200,22,6,sample_map,22,6kpf
Docking-44,200,22,6,sample_map,35,8ef6
Docking-44,200,22,6,sample_map,38,8st0
Docking-44,200,22,8,full_map,4,2vt4
Docking-44,200,22,8,full_map,16,5cxv
Docking-44,200,22,8,full_map,19,5u09
Docking-44,200,22,8,full_map,23,6kux
Docking-44,200,22,8,full_map,34,8e9y
Docking-44,200,22,8,full_map,36,8fhs
Docking-44,200,22,8,full_map,38,8st0
Docking-44,200,22,8,full_map,40,8xvk
Docking-44,200,22,8,sample_map,3,2rh1
Docking-44,200,22,8,sample_map,13,4iar
Docking-44,200,22,8,sample_map,16,5cxv
Docking-44,200,22,8,sample_map,20,5va1
Docking-44,200,22,8,sample_map,22,6kpf
Docking-44,200,22,8,sample_map,30,7ljd
Docking-44,200,22,8,sample_map,35,8ef6
Docking-44,200,22,8,sample_map,38,8st0
Docking-44,200,22,10,full_map,13,4iar
Docking-44,200,22,10,full_map,16,5cxv
Docking-44,200,22,10,full_map,19,5u09
Docking-44,200,22,10,full_map,21,6cm4
Docking-44,200,22,10,full_map,23,6kux
Docking-44,200,22,10,full_map,25,6pdj
Docking-44,200,22,10,full_map,30,7ljd
Docking-44,200,22,10,full_map,36,8fhs
Docking-44,200,22,10,full_map,38,8st0
Docking-44,200,22,10,full_map,40,8xvk
Docking-44,200,22,10,sample_map,3,2rh1
Docking-44,200,22,10,sample_map,8,3kk6
Docking-44,200,22,10,sample_map,13,4iar
Docking-44,200,22,10,sample_map,16,5cxv
Docking-44,200,22,10,sample_map,20,5va1
Docking-44,200,22,10,sample_map,22,6kpf
Docking-44,200,22,10,sample_map,27,6y1z
Docking-44,200,22,10,sample_map,30,7ljd
Docking-44,200,22,10,sample_map,35,8ef6
Docking-44,200,22,10,sample_map,38,8st0
Docking-44,200,23,6,full_map,4,2vt4
Docking-44,200,23,6,full_map,19,5u09
Docking-44,200,23,6,full_map,23,6kux
Docking-44,200,23,6,full_map,36,8fhs
Docking-44,200,23,6,full_map,38,8st0
Docking-44,200,23,6,full_map,40,8xvk
Docking-44,200,23,6,sample_map,14,4mqs
Docking-44,200,23,6,sample_map,22,6kpf
Docking-44,200,23,6,sample_map,34,8e9y
Docking-44,200,23,6,sample_map,36,8fhs
Docking-44,200,23,6,sample_map,39,8wty
Docking-44,200,23,6,sample_map,43,V1A
Docking-44,200,23,8,full_map,4,2vt4
Docking-44,200,23,8,full_map,16,5cxv
Docking-44,200,23,8,full_map,19,5u09
Docking-44,200,23,8,full_map,23,6kux
Docking-44,200,23,8,full_map,34,8e9y
Docking-44,200,23,8,full_map,36,8fhs
Docking-44,200,23,8,full_map,38,8st0
Docking-44,200,23,8,full_map,40,8xvk
Docking-44,200,23,8,sample_map,14,4mqs
Docking-44,200,23,8,sample_map,16,5cxv
Docking-44,200,23,8,sample_map,22,6kpf
Docking-44,200,23,8,sample_map,23,6kux
Docking-44,200,23,8,sample_map,34,8e9y
Docking-44,200,23,8,sample_map,36,8fhs
Docking-44,200,23,8,sample_map,39,8wty
Docking-44,200,23,8,sample_map,43,V1A
Docking-44,200,23,10,full_map,13,4iar
Docking-44,200,23,10,full_map,16,5cxv
Docking-44,200,23,10,full_map,19,5u09
Docking-44,200,23,10,full_map,21,6cm4
Docking-44,200,23,10,full_map,23,6kux
Docking-44,200,23,10,full_map,25,6pdj
Docking-44,200,23,10,full_map,30,7ljd
Docking-44,200,23,10,full_map,36,8fhs
Docking-44,200,23,10,full_map,38,8st0
Docking-44,200,23,10,full_map,40,8xvk
Docking-44,200,23,10,sample_map,5,2ydo
Docking-44,200,23,10,sample_map,14,4mqs
Docking-44,200,23,10,sample_map,16,5cxv
Docking-44,200,23,10,sample_map,20,5va1
Docking-44,200,23,10,sample_map,22,6kpf
Docking-44,200,23,10,sample_map,23,6kux
Docking-44,200,23,10,sample_map,25,6pdj
Docking-44,200,23,10,sample_map,34,8e9y
Docking-44,200,23,10,sample_map,36,8fhs
Docking-44,200,23,10,sample_map,39,8wty
Docking-44,200,24,6,full_map,4,2vt4
Docking-44,200,24,6,full_map,19,5u09
Docking-44,200,24,6,full_map,23,6kux
Docking-44,200,24,6,full_map,36,8fhs
Docking-44,200,24,6,full_map,38,8st0
Docking-44,200,24,6,full_map,40,8xvk
Docking-44,200,24,6,sample_map,0,1m2z
Docking-44,200,24,6,sample_map,13,4iar
Docking-44,200,24,6,sample_map,19,5u09
Docking-44,200,24,6,sample_map,25,6pdj
Docking-44,200,24,6,sample_map,36,8fhs
Docking-44,200,24,6,sample_map,40,8xvk
Docking-44,200,24,8,full_map,4,2vt4
Docking-44,200,24,8,full_map,16,5cxv
Docking-44,200,24,8,full_map,19,5u09
Docking-44,200,24,8,full_map,23,6kux
Docking-44,200,24,8,full_map,34,8e9y
Docking-44,200,24,8,full_map,36,8fhs
Docking-44,200,24,8,full_map,38,8st0
Docking-44,200,24,8,full_map,40,8xvk
Docking-44,200,24,8,sample_map,0,1m2z
Docking-44,200,24,8,sample_map,13,4iar
Docking-44,200,24,8,sample_map,16,5cxv
Docking-44,200,24,8,sample_map,19,5u09
Docking-44,200,24,8,sample_map,23,6kux
Docking-44,200,24,8,sample_map,25,6pdj
Docking-44,200,24,8,sample_map,36,8fhs
Docking-44,200,24,8,sample_map,40,8xvk
Docking-44,200,24,10,full_map,13,4iar
Docking-44,200,24,10,full_map,16,5cxv
Docking-44,200,24,10,full_map,19,5u09
Docking-44,200,24,10,full_map,21,6cm4
Docking-44,200,24,10,full_map,23,6kux
Docking-44,200,24,10,full_map,25,6pdj
