support_kind,surface,support_id,target_a,target_b,correlation,percentile_rank
random,residual,23,CDK2,FGFR1,-0.354655731805662,0.0423280423280423
random,residual,23,CDK2,IGF1R,0.136023278115729,0.814814814814815
random,residual,23,CDK2,JAK2,0.203962072799772,0.899470899470899
random,residual,23,CDK2,KDR,-0.344425977651389,0.0529100529100529
random,residual,23,CDK2,KIT,-0.27174612249078,0.148148148148148
random,residual,23,CDK2,LCK,0.172768520803359,0.873015873015873
random,residual,23,CDK2,MAP2K1,0.0510021570249573,0.687830687830688
random,residual,23,CDK2,MAPK1,0.163565604722182,0.851851851851852
random,residual,23,CDK2,MAPK14,-0.0381565178194175,0.523809523809524
random,residual,23,CDK2,MAPKAPK2,0.213196307751268,0.915343915343915
random,residual,23,CDK2,MET,-0.264769416931413,0.158730158730159
random,residual,23,CDK2,PLK1,0.0954372832695697,0.767195767195767
random,residual,23,CDK2,ROCK1,0.170859264299762,0.862433862433862
random,residual,23,CDK2,SRC,0.116489485403663,0.798941798941799
random,residual,23,CSF1R,EGFR,-0.200060598211719,0.222222222222222
random,residual,23,CSF1R,FGFR1,-0.117999071360798,0.35978835978836
random,residual,23,CSF1R,IGF1R,0.0839210930636983,0.740740740740741
random,residual,23,CSF1R,JAK2,0.145613682914077,0.835978835978836
random,residual,23,CSF1R,KDR,-0.158695330636076,0.275132275132275
random,residual,23,CSF1R,KIT,0.0831918798488425,0.735449735449735
random,residual,23,CSF1R,LCK,0.00928050043992495,0.613756613756614
random,residual,23,CSF1R,MAP2K1,-0.313892407287089,0.0846560846560847
random,residual,23,CSF1R,MAPK1,0.0954562184641903,0.772486772486772
random,residual,23,CSF1R,MAPK14,0.202942760616809,0.888888888888889
random,residual,23,CSF1R,MAPKAPK2,-0.0695858059640265,0.476190476190476
random,residual,23,CSF1R,MET,-0.121459822520297,0.354497354497354
random,residual,23,CSF1R,PLK1,-0.0189428164673465,0.555555555555556
random,residual,23,CSF1R,ROCK1,-0.0606059377820511,0.497354497354497
random,residual,23,CSF1R,SRC,-0.0313194346396768,0.544973544973545
random,residual,23,EGFR,FGFR1,-0.0865183633355227,0.444444444444444
random,residual,23,EGFR,IGF1R,-0.0480283172559858,0.502645502645503
random,residual,23,EGFR,JAK2,0.00182690818646803,0.587301587301587
random,residual,23,EGFR,KDR,-0.0830848909069601,0.44973544973545
random,residual,23,EGFR,KIT,-0.0912356149783119,0.433862433862434
random,residual,23,EGFR,LCK,-0.0753765583343397,0.465608465608466
random,residual,23,EGFR,MAP2K1,0.126564452510973,0.80952380952381
random,residual,23,EGFR,MAPK1,0.00894752359143244,0.608465608465608
random,residual,23,EGFR,MAPK14,-0.128820076667357,0.343915343915344
random,residual,23,EGFR,MAPKAPK2,0.00693662485513063,0.592592592592593
random,residual,23,EGFR,MET,-0.0317945785714436,0.53968253968254
random,residual,23,EGFR,PLK1,-0.00826309577974306,0.571428571428571
random,residual,23,EGFR,ROCK1,-0.0351488153348517,0.529100529100529
random,residual,23,EGFR,SRC,-0.0716550725433809,0.470899470899471
random,residual,23,FGFR1,IGF1R,-0.274400506538711,0.132275132275132
random,residual,23,FGFR1,JAK2,-0.337951932498594,0.0582010582010582
random,residual,23,FGFR1,KDR,0.426141002337267,0.978835978835979
random,residual,23,FGFR1,KIT,0.292535525037175,0.962962962962963
random,residual,23,FGFR1,LCK,-0.275876270404073,0.126984126984127
random,residual,23,FGFR1,MAP2K1,-0.159957414545842,0.26984126984127
random,residual,23,FGFR1,MAPK1,-0.231240582745477,0.201058201058201
random,residual,23,FGFR1,MAPK14,-0.0621071440796959,0.492063492063492
random,residual,23,FGFR1,MAPKAPK2,-0.249592917704493,0.174603174603175
random,residual,23,FGFR1,MET,0.247950656107351,0.941798941798942
random,residual,23,FGFR1,PLK1,-0.302274462951072,0.100529100529101
random,residual,23,FGFR1,ROCK1,-0.321420525488527,0.0634920634920635
random,residual,23,FGFR1,SRC,-0.291128170911784,0.116402116402116
random,residual,23,IGF1R,JAK2,0.205350936408944,0.904761904761905
random,residual,23,IGF1R,KDR,-0.258809034769971,0.164021164021164
random,residual,23,IGF1R,KIT,-0.199560462232991,0.227513227513228
random,residual,23,IGF1R,LCK,0.0360170085975723,0.661375661375661
random,residual,23,IGF1R,MAP2K1,-0.0805689882093678,0.46031746031746
random,residual,23,IGF1R,MAPK1,0.192687429299581,0.878306878306878
random,residual,23,IGF1R,MAPK14,0.0799407653318865,0.73015873015873
random,residual,23,IGF1R,MAPKAPK2,0.0155676674764422,0.624338624338624
random,residual,23,IGF1R,MET,-0.150350619652325,0.285714285714286
random,residual,23,IGF1R,PLK1,0.0748075805851936,0.724867724867725
random,residual,23,IGF1R,ROCK1,0.0075766556199922,0.603174603174603
random,residual,23,IGF1R,SRC,0.0937849275221772,0.756613756613757
random,residual,23,JAK2,KDR,-0.380363336708778,0.0317460317460317
random,residual,23,JAK2,KIT,-0.1570923702662,0.28042328042328
random,residual,23,JAK2,LCK,0.16549636122264,0.857142857142857
random,residual,23,JAK2,MAP2K1,-0.144366463472441,0.306878306878307
random,residual,23,JAK2,MAPK1,0.219100154421608,0.920634920634921
random,residual,23,JAK2,MAPK14,-0.00361289244421223,0.576719576719577
random,residual,23,JAK2,MAPKAPK2,0.138335144212726,0.82010582010582
random,residual,23,JAK2,MET,-0.319555967160112,0.0687830687830688
random,residual,23,JAK2,PLK1,0.194384773415034,0.883597883597884
random,residual,23,JAK2,ROCK1,0.0446933000409952,0.677248677248677
random,residual,23,JAK2,SRC,0.0992550692832821,0.777777777777778
random,residual,23,KDR,KIT,0.273625467730404,0.952380952380952
random,residual,23,KDR,LCK,-0.453191452666756,0.0105820105820106
random,residual,23,KDR,MAP2K1,-0.244162447795436,0.19047619047619
random,residual,23,KDR,MAPK1,-0.193468355027233,0.238095238095238
random,residual,23,KDR,MAPK14,-0.106835575498423,0.391534391534392
random,residual,23,KDR,MAPKAPK2,-0.195331756624076,0.232804232804233
random,residual,23,KDR,MET,0.452013681475865,0.984126984126984
random,residual,23,KDR,PLK1,-0.318077855493139,0.0740740740740741
random,residual,23,KDR,ROCK1,-0.400247537770696,0.0211640211640212
random,residual,23,KDR,SRC,-0.432505580257679,0.0158730158730159
random,residual,23,KIT,LCK,-0.284253875701875,0.121693121693122
random,residual,23,KIT,MAP2K1,-0.235418553905585,0.195767195767196
random,residual,23,KIT,MAPK1,-0.116829427051118,0.365079365079365
random,residual,23,KIT,MAPK14,-0.106890301317078,0.386243386243386
random,residual,23,KIT,MAPKAPK2,-0.149169199478433,0.291005291005291
random,residual,23,KIT,MET,0.141618652723328,0.830687830687831
random,residual,23,KIT,PLK1,-0.171686358981777,0.253968253968254
random,residual,23,KIT,ROCK1,-0.29264268789468,0.111111111111111
random,residual,23,KIT,SRC,-0.345392027840383,0.0476190476190476
random,residual,23,LCK,MAP2K1,0.107394387431827,0.788359788359788
random,residual,23,LCK,MAPK1,-0.0634775159283033,0.486772486772487
random,residual,23,LCK,MAPK14,0.107601683979115,0.793650793650794
random,residual,23,LCK,MAPKAPK2,0.0536890654359766,0.703703703703704
random,residual,23,LCK,MET,-0.398972480136495,0.0264550264550265
random,residual,23,LCK,PLK1,0.141311788583714,0.825396825396825
random,residual,23,LCK,ROCK1,0.22351055153903,0.925925925925926
random,residual,23,LCK,SRC,0.507601347952898,1
random,residual,23,MAP2K1,MAPK1,-0.206543458495274,0.216931216931217
random,residual,23,MAP2K1,MAPK14,-0.0889977784024735,0.439153439153439
random,residual,23,MAP2K1,MAPKAPK2,0.0271850604903555,0.645502645502645
random,residual,23,MAP2K1,MET,-0.112046760552751,0.375661375661376
random,residual,23,MAP2K1,PLK1,0.0646506271310076,0.714285714285714
random,residual,23,MAP2K1,ROCK1,0.286450010194119,0.957671957671958
random,residual,23,MAP2K1,SRC,0.152434741518213,0.846560846560847
random,residual,23,MAPK1,MAPK14,-0.145732107905072,0.301587301587302
random,residual,23,MAPK1,MAPKAPK2,0.0708609470398693,0.71957671957672
random,residual,23,MAPK1,MET,-0.106544878821505,0.396825396825397
random,residual,23,MAPK1,PLK1,0.0944086259312836,0.761904761904762
random,residual,23,MAPK1,ROCK1,-0.0917468958274663,0.428571428571429
random,residual,23,MAPK1,SRC,-0.040050041705859,0.513227513227513
random,residual,23,MAPK14,MAPKAPK2,-0.0404629561112678,0.507936507936508
random,residual,23,MAPK14,MET,-0.140699633719843,0.312169312169312
random,residual,23,MAPK14,PLK1,-0.116072664244981,0.37037037037037
random,residual,23,MAPK14,ROCK1,0.037857543556502,0.666666666666667
random,residual,23,MAPK14,SRC,0.0531893074192326,0.698412698412698
random,residual,23,MAPKAPK2,MET,-0.147291921964619,0.296296296296296
random,residual,23,MAPKAPK2,PLK1,0.0153691009286884,0.619047619047619
random,residual,23,MAPKAPK2,ROCK1,0.017916758439332,0.634920634920635
random,residual,23,MAPKAPK2,SRC,0.056071587796532,0.708994708994709
random,residual,23,MET,PLK1,-0.245005473273761,0.185185185185185
random,residual,23,MET,ROCK1,-0.314283070030466,0.0793650793650794
random,residual,23,MET,SRC,-0.373256157772963,0.037037037037037
random,residual,23,PLK1,ROCK1,0.0914435469189508,0.751322751322751
random,residual,23,PLK1,SRC,0.172432384345308,0.867724867724868
random,residual,23,ROCK1,SRC,0.252571856331058,0.947089947089947
random,residual,24,ABL1,AKT1,-0.458739722007412,0
random,residual,24,ABL1,AKT2,-0.153587942181768,0.26984126984127
random,residual,24,ABL1,CDK2,-0.290466834776261,0.0899470899470899
random,residual,24,ABL1,CSF1R,0.0350383340049732,0.671957671957672
random,residual,24,ABL1,EGFR,-0.086092845827367,0.423280423280423
random,residual,24,ABL1,FGFR1,0.384479679001941,0.973544973544973
random,residual,24,ABL1,IGF1R,-0.269985262299135,0.121693121693122
random,residual,24,ABL1,JAK2,-0.228151746321084,0.174603174603175
random,residual,24,ABL1,KDR,0.400972405360725,0.978835978835979
random,residual,24,ABL1,KIT,0.215437839401989,0.915343915343915
random,residual,24,ABL1,LCK,-0.0999714633697066,0.402116402116402
random,residual,24,ABL1,MAP2K1,-0.342697757652618,0.0476190476190476
random,residual,24,ABL1,MAPK1,-0.196648631235965,0.222222222222222
random,residual,24,ABL1,MAPK14,-0.0185067643827083,0.560846560846561
random,residual,24,ABL1,MAPKAPK2,-0.179136553014878,0.248677248677249
random,residual,24,ABL1,MET,0.193437295436987,0.894179894179894
random,residual,24,ABL1,PLK1,-0.241724864391711,0.158730158730159
random,residual,24,ABL1,ROCK1,-0.430699922191855,0.0105820105820106
random,residual,24,ABL1,SRC,-0.243648168059357,0.153439153439153
random,residual,24,AKT1,AKT2,0.222427956234006,0.931216931216931
random,residual,24,AKT1,CDK2,0.0933102072746518,0.761904761904762
random,residual,24,AKT1,CSF1R,-0.254445292862261,0.142857142857143
random,residual,24,AKT1,EGFR,0.0338099839645113,0.666666666666667
random,residual,24,AKT1,FGFR1,-0.308516804413193,0.0793650793650794
random,residual,24,AKT1,IGF1R,-0.0594857702647216,0.492063492063492
random,residual,24,AKT1,JAK2,-0.0324041394483705,0.55026455026455
random,residual,24,AKT1,KDR,-0.324804598948054,0.0582010582010582
random,residual,24,AKT1,KIT,-0.264746981241061,0.126984126984127
random,residual,24,AKT1,LCK,0.0158101768107296,0.64021164021164
random,residual,24,AKT1,MAP2K1,0.483736602300843,0.994708994708995
random,residual,24,AKT1,MAPK1,-0.0495967973344322,0.502645502645503
random,residual,24,AKT1,MAPK14,-0.13381278675781,0.338624338624339
random,residual,24,AKT1,MAPKAPK2,0.0456232851432539,0.714285714285714
random,residual,24,AKT1,MET,-0.199881765688841,0.206349206349206
random,residual,24,AKT1,PLK1,0.09743929787568,0.788359788359788
random,residual,24,AKT1,ROCK1,0.501030928037413,1
random,residual,24,AKT1,SRC,0.1228386898456,0.835978835978836
random,residual,24,AKT2,CDK2,-0.0382262304808681,0.53968253968254
random,residual,24,AKT2,CSF1R,-0.152676879120466,0.275132275132275
random,residual,24,AKT2,EGFR,-0.137542693667202,0.328042328042328
random,residual,24,AKT2,FGFR1,-0.0803111977301443,0.444444444444444
random,residual,24,AKT2,IGF1R,-0.126777643921426,0.354497354497354
random,residual,24,AKT2,JAK2,-0.145239932690828,0.296296296296296
random,residual,24,AKT2,KDR,-0.119827065308088,0.37037037037037
random,residual,24,AKT2,KIT,-0.0967377554915469,0.407407407407407
random,residual,24,AKT2,LCK,0.00484678627238023,0.613756613756614
random,residual,24,AKT2,MAP2K1,0.102278719547958,0.804232804232804
random,residual,24,AKT2,MAPK1,-0.0422734709491242,0.513227513227513
random,residual,24,AKT2,MAPK14,-0.0960041533115923,0.412698412698413
random,residual,24,AKT2,MAPKAPK2,0.0145535747811139,0.634920634920635
random,residual,24,AKT2,MET,-0.119010743612075,0.375661375661376
random,residual,24,AKT2,PLK1,-0.0418147084344435,0.518518518518518
random,residual,24,AKT2,ROCK1,0.209547311452283,0.91005291005291
random,residual,24,AKT2,SRC,0.0432080205317107,0.708994708994709
random,residual,24,CDK2,CSF1R,-0.0240225045032995,0.555555555555556
random,residual,24,CDK2,EGFR,0.0567300923508598,0.724867724867725
random,residual,24,CDK2,FGFR1,-0.358501057405113,0.0264550264550265
random,residual,24,CDK2,IGF1R,0.129639862465721,0.851851851851852
random,residual,24,CDK2,JAK2,0.249559620514666,0.957671957671958
random,residual,24,CDK2,KDR,-0.280355887041612,0.100529100529101
random,residual,24,CDK2,KIT,-0.21433397651529,0.195767195767196
random,residual,24,CDK2,LCK,0.0480902475924642,0.71957671957672
random,residual,24,CDK2,MAP2K1,-0.00231499460731251,0.592592592592593
random,residual,24,CDK2,MAPK1,0.182332137776048,0.888888888888889
random,residual,24,CDK2,MAPK14,-0.0695759194213128,0.481481481481481
random,residual,24,CDK2,MAPKAPK2,0.172512472520874,0.883597883597884
random,residual,24,CDK2,MET,-0.218234691305063,0.19047619047619
random,residual,24,CDK2,PLK1,0.138002372164567,0.862433862433862
random,residual,24,CDK2,ROCK1,0.114867508406623,0.82010582010582
random,residual,24,CDK2,SRC,0.0711487235906526,0.735449735449735
random,residual,24,CSF1R,EGFR,-0.211380483503421,0.201058201058201
random,residual,24,CSF1R,FGFR1,-0.0841605953959101,0.433862433862434
random,residual,24,CSF1R,IGF1R,0.077246250809126,0.746031746031746
random,residual,24,CSF1R,JAK2,0.106401970574509,0.814814814814815
random,residual,24,CSF1R,KDR,-0.13957435128795,0.306878306878307
random,residual,24,CSF1R,KIT,0.101378475312927,0.793650793650794
random,residual,24,CSF1R,LCK,0.0356934621409392,0.682539682539683
random,residual,24,CSF1R,MAP2K1,-0.27667925487437,0.111111111111111
random,residual,24,CSF1R,MAPK1,0.0414316782576797,0.703703703703704
random,residual,24,CSF1R,MAPK14,0.223610398425409,0.936507936507937
random,residual,24,CSF1R,MAPKAPK2,-0.106663277657199,0.391534391534392
random,residual,24,CSF1R,MET,-0.135543098051596,0.333333333333333
random,residual,24,CSF1R,PLK1,-0.00824298672381939,0.587301587301587
random,residual,24,CSF1R,ROCK1,-0.0786734918274321,0.46031746031746
random,residual,24,CSF1R,SRC,-0.0140019196806479,0.576719576719577
random,residual,24,EGFR,FGFR1,-0.130449757530041,0.349206349206349
random,residual,24,EGFR,IGF1R,-0.00170772647343572,0.603174603174603
random,residual,24,EGFR,JAK2,0.0134002233220566,0.62962962962963
random,residual,24,EGFR,KDR,-0.0480908344618587,0.507936507936508
random,residual,24,EGFR,KIT,-0.0904756050483698,0.417989417989418
random,residual,24,EGFR,LCK,-0.0414312628686329,0.523809523809524
random,residual,24,EGFR,MAP2K1,0.0839055573125086,0.751322751322751
random,residual,24,EGFR,MAPK1,-0.0113402372072321,0.582010582010582
random,residual,24,EGFR,MAPK14,-0.137758496495019,0.317460317460317
random,residual,24,EGFR,MAPKAPK2,0.0133858136465636,0.624338624338624
random,residual,24,EGFR,MET,-0.054592373106096,0.497354497354497
random,residual,24,EGFR,PLK1,0.0206141780636247,0.645502645502645
random,residual,24,EGFR,ROCK1,-0.0410851697310835,0.534391534391534
random,residual,24,EGFR,SRC,-0.0795202222306791,0.455026455026455
random,residual,24,FGFR1,IGF1R,-0.271794036344137,0.116402116402116
random,residual,24,FGFR1,JAK2,-0.348047577784182,0.037037037037037
random,residual,24,FGFR1,KDR,0.369478593599341,0.968253968253968
random,residual,24,FGFR1,KIT,0.246247773876998,0.952380952380952
random,residual,24,FGFR1,LCK,-0.191781314649803,0.227513227513228
random,residual,24,FGFR1,MAP2K1,-0.16377972555492,0.259259259259259
random,residual,24,FGFR1,MAPK1,-0.235523084285895,0.164021164021164
random,residual,24,FGFR1,MAPK14,-0.0411781208723109,0.529100529100529
random,residual,24,FGFR1,MAPKAPK2,-0.19767855947488,0.216931216931217
random,residual,24,FGFR1,MET,0.238942380903747,0.947089947089947
random,residual,24,FGFR1,PLK1,-0.279158665806328,0.105820105820106
random,residual,24,FGFR1,ROCK1,-0.317552418453281,0.0634920634920635
random,residual,24,FGFR1,SRC,-0.253046150358728,0.148148148148148
random,residual,24,IGF1R,JAK2,0.197664829324915,0.904761904761905
random,residual,24,IGF1R,KDR,-0.258782928330797,0.137566137566138
random,residual,24,IGF1R,KIT,-0.181081704163684,0.238095238095238
random,residual,24,IGF1R,LCK,0.0104178801328826,0.619047619047619
random,residual,24,IGF1R,MAP2K1,-0.0802844491100446,0.44973544973545
random,residual,24,IGF1R,MAPK1,0.16941008159152,0.878306878306878
random,residual,24,IGF1R,MAPK14,0.0954065721295016,0.777777777777778
random,residual,24,IGF1R,MAPKAPK2,0.0355716833306943,0.677248677248677
random,residual,24,IGF1R,MET,-0.137695572136457,0.322751322751323
random,residual,24,IGF1R,PLK1,0.101574754712405,0.798941798941799
random,residual,24,IGF1R,ROCK1,-0.0371599068952184,0.544973544973545
random,residual,24,IGF1R,SRC,0.0630115753088905,0.73015873015873
random,residual,24,JAK2,KDR,-0.3467962068365,0.0423280423280423
random,residual,24,JAK2,KIT,-0.152142747551927,0.28042328042328
random,residual,24,JAK2,LCK,0.132450653403987,0.857142857142857
random,residual,24,JAK2,MAP2K1,-0.132297056757197,0.343915343915344
random,residual,24,JAK2,MAPK1,0.197353383748635,0.899470899470899
random,residual,24,JAK2,MAPK14,-0.0157461334045044,0.571428571428571
random,residual,24,JAK2,MAPKAPK2,0.129214424077851,0.846560846560847
random,residual,24,JAK2,MET,-0.261865985741606,0.132275132275132
random,residual,24,JAK2,PLK1,0.238157709611789,0.941798941798942
random,residual,24,JAK2,ROCK1,0.037495574013835,0.693121693121693
random,residual,24,JAK2,SRC,0.0869002728513283,0.756613756613757
random,residual,24,KDR,KIT,0.221627748610421,0.925925925925926
random,residual,24,KDR,LCK,-0.433375846531867,0.00529100529100529
random,residual,24,KDR,MAP2K1,-0.23289152351499,0.169312169312169
random,residual,24,KDR,MAPK1,-0.188878875893082,0.232804232804233
random,residual,24,KDR,MAPK14,-0.138171380150814,0.312169312169312
random,residual,24,KDR,MAPKAPK2,-0.147269841781366,0.291005291005291
random,residual,24,KDR,MET,0.411538854125636,0.984126984126984
random,residual,24,KDR,PLK1,-0.331019202190117,0.0529100529100529
random,residual,24,KDR,ROCK1,-0.375186249963136,0.0211640211640212
random,residual,24,KDR,SRC,-0.405424415397992,0.0158730158730159
random,residual,24,KIT,LCK,-0.198772734926837,0.211640211640212
random,residual,24,KIT,MAP2K1,-0.222149607217895,0.185185185185185
random,residual,24,KIT,MAPK1,-0.0748189553537044,0.465608465608466
random,residual,24,KIT,MAPK14,-0.1011843348854,0.396825396825397
random,residual,24,KIT,MAPKAPK2,-0.112367451670372,0.386243386243386
random,residual,24,KIT,MET,0.0933688819071511,0.767195767195767
random,residual,24,KIT,PLK1,-0.153946736590216,0.264550264550265
random,residual,24,KIT,ROCK1,-0.312812476467041,0.0687830687830688
random,residual,24,KIT,SRC,-0.288245319219353,0.0952380952380952
random,residual,24,LCK,MAP2K1,0.0397335436043811,0.698412698412698
random,residual,24,LCK,MAPK1,-0.0834901281488476,0.439153439153439
random,residual,24,LCK,MAPK14,0.147941757669892,0.867724867724868
random,residual,24,LCK,MAPKAPK2,-0.00220708130966298,0.597883597883598
random,residual,24,LCK,MET,-0.351855968314357,0.0317460317460317
random,residual,24,LCK,PLK1,0.0963907079509854,0.783068783068783
random,residual,24,LCK,ROCK1,0.169074792637882,0.873015873015873
random,residual,24,LCK,SRC,0.474829712416756,0.989417989417989
random,residual,24,MAP2K1,MAPK1,-0.180721417529297,0.243386243386243
random,residual,24,MAP2K1,MAPK14,-0.0695908671967589,0.476190476190476
random,residual,24,MAP2K1,MAPKAPK2,-0.018019443169028,0.566137566137566
random,residual,24,MAP2K1,MET,-0.14180433887313,0.301587301587302
random,residual,24,MAP2K1,PLK1,0.0259734452850606,0.656084656084656
random,residual,24,MAP2K1,ROCK1,0.331935790940651,0.962962962962963
random,residual,24,MAP2K1,SRC,0.12766370318436,0.841269841269841
random,residual,24,MAPK1,MAPK14,-0.175210210960347,0.253968253968254
random,residual,24,MAPK1,MAPKAPK2,0.0938603793162248,0.772486772486772
random,residual,24,MAPK1,MET,-0.0843137566630427,0.428571428571429
random,residual,24,MAPK1,PLK1,0.121404956855193,0.830687830687831
random,residual,24,MAPK1,ROCK1,-0.0727367817320141,0.470899470899471
random,residual,24,MAPK1,SRC,-0.067688424837159,0.486772486772487
random,residual,24,MAPK14,MAPKAPK2,-0.120122206071101,0.365079365079365
random,residual,24,MAPK14,MET,-0.14745486434137,0.285714285714286
random,residual,24,MAPK14,PLK1,-0.122930830570318,0.35978835978836
random,residual,24,MAPK14,ROCK1,0.0232207883318121,0.650793650793651
random,residual,24,MAPK14,SRC,0.10401066416997,0.80952380952381
random,residual,24,MAPKAPK2,MET,-0.116574684344549,0.380952380952381
random,residual,24,MAPKAPK2,PLK1,0.0362790646696025,0.687830687830688
random,residual,24,MAPKAPK2,ROCK1,0.0319669707617009,0.661375661375661
random,residual,24,MAPKAPK2,SRC,-0.000906576914704142,0.608465608465608
random,residual,24,MET,PLK1,-0.226029515245129,0.17989417989418
random,residual,24,MET,ROCK1,-0.312289888318752,0.0740740740740741
random,residual,24,MET,SRC,-0.291820766415139,0.0846560846560847
random,residual,24,PLK1,ROCK1,0.0767280614615423,0.740740740740741
random,residual,24,PLK1,SRC,0.119724450304563,0.825396825396825
random,residual,24,ROCK1,SRC,0.219723905469179,0.920634920634921
random,residual,25,ABL1,AKT1,-0.474558911418207,0
random,residual,25,ABL1,AKT2,-0.152109039943739,0.317460317460317
random,residual,25,ABL1,CDK2,-0.285512284508494,0.126984126984127
random,residual,25,ABL1,CSF1R,0.016653192334585,0.619047619047619
random,residual,25,ABL1,EGFR,-0.0900129446143348,0.428571428571429
random,residual,25,ABL1,FGFR1,0.356560345427177,0.968253968253968
random,residual,25,ABL1,IGF1R,-0.294031905458301,0.116402116402116
random,residual,25,ABL1,JAK2,-0.209026614782972,0.211640211640212
random,residual,25,ABL1,KDR,0.384938284981843,0.973544973544973
random,residual,25,ABL1,KIT,0.237560893621316,0.925925925925926
random,residual,25,ABL1,LCK,-0.105385815858108,0.402116402116402
random,residual,25,ABL1,MAP2K1,-0.316570171486267,0.0899470899470899
random,residual,25,ABL1,MAPK1,-0.1552959099591,0.301587301587302
random,residual,25,ABL1,MAPK14,-0.0268505230698668,0.534391534391534
random,residual,25,ABL1,MAPKAPK2,-0.170190418183369,0.248677248677249
random,residual,25,ABL1,MET,0.160983377094325,0.857142857142857
random,residual,25,ABL1,PLK1,-0.229219449741151,0.19047619047619
random,residual,25,ABL1,ROCK1,-0.471443614838869,0.00529100529100529
random,residual,25,ABL1,SRC,-0.236090227574927,0.17989417989418
random,residual,25,AKT1,AKT2,0.200165214409271,0.915343915343915
random,residual,25,AKT1,CDK2,0.127333986176289,0.80952380952381
random,residual,25,AKT1,CSF1R,-0.23660617772568,0.174603174603175
random,residual,25,AKT1,EGFR,0.026165971325912,0.650793650793651
random,residual,25,AKT1,FGFR1,-0.323543970456232,0.0687830687830688
random,residual,25,AKT1,IGF1R,-0.029963994979527,0.523809523809524
random,residual,25,AKT1,JAK2,-0.0351725036077067,0.507936507936508
random,residual,25,AKT1,KDR,-0.300880313049833,0.111111111111111
random,residual,25,AKT1,KIT,-0.266305006374995,0.142857142857143
random,residual,25,AKT1,LCK,0.0286547545060832,0.656084656084656
random,residual,25,AKT1,MAP2K1,0.443836999263941,0.989417989417989
random,residual,25,AKT1,MAPK1,-0.0283257225602978,0.529100529100529
random,residual,25,AKT1,MAPK14,-0.161616207744998,0.285714285714286
random,residual,25,AKT1,MAPKAPK2,0.124843414274694,0.804232804232804
random,residual,25,AKT1,MET,-0.188713139635805,0.238095238095238
random,residual,25,AKT1,PLK1,0.123656882720471,0.798941798941799
random,residual,25,AKT1,ROCK1,0.444331157659606,0.994708994708995
random,residual,25,AKT1,SRC,0.115318420050707,0.783068783068783
random,residual,25,AKT2,CDK2,0.0202646845655345,0.62962962962963
random,residual,25,AKT2,CSF1R,-0.167238082680037,0.253968253968254
random,residual,25,AKT2,EGFR,-0.115997326389735,0.37037037037037
random,residual,25,AKT2,FGFR1,-0.0864884325237785,0.439153439153439
random,residual,25,AKT2,IGF1R,-0.0981566415981912,0.417989417989418
random,residual,25,AKT2,JAK2,-0.113929456583139,0.375661375661376
random,residual,25,AKT2,KDR,-0.126629930740903,0.349206349206349
random,residual,25,AKT2,KIT,-0.0807343219103024,0.44973544973545
random,residual,25,AKT2,LCK,-0.00181238895073231,0.587301587301587
random,residual,25,AKT2,MAP2K1,0.0622196498347328,0.703703703703704
random,residual,25,AKT2,MAPK1,0.0253810255024941,0.645502645502645
random,residual,25,AKT2,MAPK14,-0.148811022362296,0.322751322751323
random,residual,25,AKT2,MAPKAPK2,0.021758031319371,0.634920634920635
random,residual,25,AKT2,MET,-0.0961532618436488,0.423280423280423
random,residual,25,AKT2,PLK1,-0.0205072472280889,0.544973544973545
random,residual,25,AKT2,ROCK1,0.194888989549169,0.91005291005291
random,residual,25,AKT2,SRC,0.00105328174096435,0.592592592592593
random,residual,25,CDK2,CSF1R,-0.00821283695275859,0.571428571428571
random,residual,25,CDK2,EGFR,0.0476917643183791,0.682539682539683
random,residual,25,CDK2,FGFR1,-0.376881964716697,0.0264550264550265
random,residual,25,CDK2,IGF1R,0.132902418346657,0.825396825396825
random,residual,25,CDK2,JAK2,0.242817400819287,0.931216931216931
random,residual,25,CDK2,KDR,-0.359297063105915,0.037037037037037
random,residual,25,CDK2,KIT,-0.3030958105813,0.105820105820106
random,residual,25,CDK2,LCK,0.119913164421033,0.788359788359788
random,residual,25,CDK2,MAP2K1,0.0596842402264568,0.698412698412698
random,residual,25,CDK2,MAPK1,0.179643333522367,0.888888888888889
random,residual,25,CDK2,MAPK14,-0.0730931657613775,0.46031746031746
random,residual,25,CDK2,MAPKAPK2,0.176062963036378,0.878306878306878
random,residual,25,CDK2,MET,-0.245210536900529,0.169312169312169
random,residual,25,CDK2,PLK1,0.122289051717952,0.793650793650794
random,residual,25,CDK2,ROCK1,0.193376763280706,0.904761904761905
random,residual,25,CDK2,SRC,0.139008073976397,0.835978835978836
random,residual,25,CSF1R,EGFR,-0.219702477990402,0.201058201058201
random,residual,25,CSF1R,FGFR1,-0.133165234857867,0.343915343915344
random,residual,25,CSF1R,IGF1R,0.131455237031301,0.82010582010582
random,residual,25,CSF1R,JAK2,0.168735157446738,0.867724867724868
random,residual,25,CSF1R,KDR,-0.159134932554256,0.291005291005291
random,residual,25,CSF1R,KIT,0.070007244920664,0.724867724867725
random,residual,25,CSF1R,LCK,0.0714859635715481,0.73015873015873
random,residual,25,CSF1R,MAP2K1,-0.328017537590318,0.0634920634920635
random,residual,25,CSF1R,MAPK1,0.0173606484613495,0.624338624338624
random,residual,25,CSF1R,MAPK14,0.231925526048008,0.920634920634921
